20대품목,중분류,세부분류,MTI6,HSK10,HS6,HS4,HSK 품목명
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,024500,3502190000,350219,3502,기타
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,024500,3502200000,350220,3502,밀크알부민(둘 이상의 유장단백질의 농축물을 포함한다)
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,024500,3502901000,350290,3502,알부민산염과 그 밖의 알부민 유도체
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,024500,3502909000,350290,3502,기타
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,024500,3503001020,350300,3503,젤라틴 유도체
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,024500,3503002000,350300,3503,아이징글라스(isinglass)
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,024500,3503003000,350300,3503,그 밖의 동물성 글루(glue)
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,024500,3504001010,350400,3504,펩톤(peptone)
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,024500,3504001020,350400,3504,펩톤(peptone) 유도체
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,024500,3504002020,350400,3504,핵산단백질
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,024500,3504002030,350400,3504,분리단백질
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,024500,3504002090,350400,3504,기타
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,024500,3504003000,350400,3504,하이드 파우더(hide powder)
농수산식품,축산물,기타 축산물,025000,0502100000,050210,0502,돼지털ㆍ멧돼지털과 이들의 웨이스트(waste)
농수산식품,축산물,기타 축산물,025000,0502900000,050290,0502,기타
농수산식품,축산물,기타 축산물,025000,0505100000,050510,0505,솜털과 충전재용 깃털
농수산식품,축산물,기타 축산물,025000,0505901000,050590,0505,깃털 가루
농수산식품,축산물,기타 축산물,025000,0505909000,050590,0505,기타
농수산식품,축산물,기타 축산물,025000,0511995030,051199,0511,정돈한 말의 털
농수산식품,축산물,기타 축산물,025000,0511995090,051199,0511,기타
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,025000,5101110000,510111,5101,깎은 양모
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,025000,5101190000,510119,5101,기타
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,025000,5101210000,510121,5101,깎은 양모
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,025000,5101290000,510129,5101,기타
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,025000,5101300000,510130,5101,탄화처리한 것
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,025000,5102110000,510211,5102,캐시미어 염소의 것
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,025000,5102190000,510219,5102,기타
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,025000,5102200000,510220,5102,동물의 거친 털
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,025000,5103100000,510310,5103,양모나 동물의 부드러운 털의 노일(noil)
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,025000,5103200000,510320,5103,양모나 동물의 부드러운 털의 그 밖의 웨이스트(waste)
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,025000,5103300000,510330,5103,동물의 거친 털의 웨이스트(waste)
농수산식품,임산물,원목,031100,4403110000,440311,4403,침엽수류
농수산식품,임산물,원목,031100,4403121000,440312,4403,열대산 목재
농수산식품,임산물,원목,031100,4403129000,440312,4403,기타
농수산식품,임산물,원목,031100,4403211000,440321,4403,적송
농수산식품,임산물,원목,031100,4403212000,440321,4403,라디에타소나무(radiata pine)
농수산식품,임산물,원목,031100,4403219000,440321,4403,기타
농수산식품,임산물,원목,031100,4403221000,440322,4403,적송
농수산식품,임산물,원목,031100,4403222000,440322,4403,라디에타소나무(radiata pine)
농수산식품,임산물,원목,031100,4403229000,440322,4403,기타
농수산식품,임산물,원목,031100,4403231000,440323,4403,전나무[아비에스(Abies)속]
농수산식품,임산물,원목,031100,4403232000,440323,4403,가문비나무[피세아(Picea)속]
농수산식품,임산물,원목,031100,4403241000,440324,4403,전나무[아비에스(Abies)속]
농수산식품,임산물,원목,031100,4403242000,440324,4403,가문비나무[피세아(Picea)속]
농수산식품,임산물,원목,031100,4403251000,440325,4403,삼나무
농수산식품,임산물,원목,031100,4403252010,440325,4403,더글러스퍼(Douglas fir)
농수산식품,임산물,원목,031100,4403252020,440325,4403,헴록(hemlock)
농수산식품,임산물,원목,031100,4403252090,440325,4403,기타
농수산식품,임산물,원목,031100,4403254000,440325,4403,전나무류[아비에스(Abies)속을 제외한다]
농수산식품,임산물,원목,031100,4403255000,440325,4403,편백나무
농수산식품,임산물,원목,031100,4403259000,440325,4403,기타
농수산식품,임산물,원목,031100,4403261000,440326,4403,삼나무
농수산식품,임산물,원목,031100,4403262010,440326,4403,더글러스퍼(Douglas fir)
농수산식품,임산물,원목,031100,4403262020,440326,4403,헴록(hemlock)
농수산식품,임산물,원목,031100,4403262090,440326,4403,기타
농수산식품,임산물,원목,031100,4403264000,440326,4403,전나무류[아비에스(Abies)속을 제외한다]
농수산식품,임산물,원목,031100,4403265000,440326,4403,편백나무
농수산식품,임산물,원목,031100,4403269000,440326,4403,기타
농수산식품,임산물,원목,031100,4403410000,440341,4403,다크레드메란티(Dark Red Meranti)ㆍ라이트레드메란티(Light Red Meranti)ㆍ메란티바카우(Meranti Bakau)
농수산식품,임산물,원목,031100,4403420000,440342,4403,티크(Teak)
농수산식품,임산물,원목,031100,4403491000,440349,4403,화이트라왕(White Lauan)ㆍ화이트메란티(White Meranti)ㆍ화이트세라야(White Seraya)ㆍ옐로메란티(Yellow Meranti)ㆍ아란(Alan)
농수산식품,임산물,원목,031100,4403492000,440349,4403,케루잉(Keruing)ㆍ라민(Ramin)ㆍ카풀(Kapur)ㆍ종콩(Jongkong)ㆍ멜바우(Merbau)ㆍ제루통(Jelutong)ㆍ켐파스(Kempas)
농수산식품,임산물,원목,031100,4403493000,440349,4403,오꾸메(Okoume)ㆍ오베체(Obeche)ㆍ사팰리(Sapelli)ㆍ시포(Sipo)ㆍ아까주다푸리케(Acajou d'Afrique)ㆍ마코레(Makore)ㆍ이로코(Iroko)
농수산식품,임산물,원목,031100,4403494000,440349,4403,티아마(Tiama)ㆍ만소니아(Mansonia)ㆍ이롬바(Ilomba)ㆍ디베토우(Dibetou)ㆍ림바(Limba)ㆍ아조베(Azobe)
농수산식품,임산물,원목,031100,4403495000,440349,4403,마호가니(Mahogany)와 발사(Balsa)
농수산식품,임산물,원목,031100,4403499000,440349,4403,기타
농수산식품,임산물,원목,031100,4403910000,440391,4403,참나무[코커스(Quercus)속]
농수산식품,임산물,원목,031100,4403930000,440393,4403,너도밤나무[파구스(Fagus)속]의 것(횡단면의 최소치수가 15 센티미터 이상인 것으로 한정한다)
농수산식품,임산물,원목,031100,4403940000,440394,4403,너도밤나무[파구스(Fagus)속]의 것(그 밖의 것으로 한정한다)
농수산식품,임산물,원목,031100,4403950000,440395,4403,자작나무[베툴라(Betula)속]의 것(횡단면의 최소치수가 15 센티미터 이상인 것으로 한정한다)
농수산식품,임산물,원목,031100,4403960000,440396,4403,자작나무[베툴라(Betula)속]의 것(그 밖의 것으로 한정한다)
농수산식품,임산물,원목,031100,4403971000,440397,4403,포플러
농수산식품,임산물,원목,031100,4403972000,440397,4403,사시나무
농수산식품,임산물,원목,031100,4403980000,440398,4403,유칼립투스[유칼립투스(Eucalyptus)속]의 것
농수산식품,임산물,원목,031100,4403991010,440399,4403,자단(rosewood)
농수산식품,임산물,원목,031100,4403991020,440399,4403,흑단(ebony wood)
농수산식품,임산물,원목,031100,4403991040,440399,4403,물푸레나무
농수산식품,임산물,원목,031100,4403991050,440399,4403,호두나무
농수산식품,임산물,원목,031100,4403991090,440399,4403,기타
농수산식품,임산물,원목,031100,4403992000,440399,4403,리그넘 바이티(Lignum vitae)
농수산식품,임산물,원목,031100,4403993030,440399,4403,단풍나무
농수산식품,임산물,원목,031100,4403993040,440399,4403,느릅나무
농수산식품,임산물,원목,031100,4403993060,440399,4403,피나무
농수산식품,임산물,원목,031100,4403994000,440399,4403,오동나무
농수산식품,임산물,원목,031100,4403999000,440399,4403,기타
농수산식품,임산물,제재목,031200,4407111010,440711,4407,방부처리한 것
농수산식품,임산물,제재목,031200,4407111020,440711,4407,난연처리한 것
농수산식품,임산물,제재목,031200,4407111090,440711,4407,기타
농수산식품,임산물,제재목,031200,4407112000,440711,4407,라디에타소나무(radiata pine)
농수산식품,임산물,제재목,031200,4407119000,440711,4407,기타
농수산식품,임산물,제재목,031200,4407121000,440712,4407,전나무[아비에스(Abies)속]
농수산식품,임산물,제재목,031200,4407122010,440712,4407,방부처리한 것
농수산식품,임산물,제재목,031200,4407122020,440712,4407,난연처리한 것
농수산식품,임산물,제재목,031200,4407122090,440712,4407,기타
농수산식품,임산물,제재목,031200,4407131000,440713,4407,방부처리한 것
농수산식품,임산물,제재목,031200,4407132000,440713,4407,난연처리한 것
농수산식품,임산물,제재목,031200,4407139000,440713,4407,기타
농수산식품,임산물,제재목,031200,4407140000,440714,4407,헴퍼(Hem-fir)[웨스턴 헴록(Western hemlock)(트수가 헤테로필라(Tsuga heterophylla))과 전나무(아비에스(Abies)속)]의 것
농수산식품,임산물,제재목,031200,4407191000,440719,4407,삼나무
농수산식품,임산물,제재목,031200,4407192010,440719,4407,더글러스퍼(Douglas fir)
농수산식품,임산물,제재목,031200,4407192020,440719,4407,헴록(hemlock)
농수산식품,임산물,제재목,031200,4407192090,440719,4407,기타
농수산식품,임산물,제재목,031200,4407193000,440719,4407,전나무류[아비에스(Abies)속을 제외한다]
농수산식품,임산물,제재목,031200,4407194000,440719,4407,낙엽송
농수산식품,임산물,제재목,031200,4407195000,440719,4407,편백나무
농수산식품,임산물,제재목,031200,4407199000,440719,4407,기타
농수산식품,임산물,제재목,031200,4407210000,440721,4407,마호가니(Mahogany)[스웨테니아(Swietenia)속]
농수산식품,임산물,제재목,031200,4407220000,440722,4407,비롤라(Virola)ㆍ임부아(Imbua)ㆍ발사(Balsa)
농수산식품,임산물,제재목,031200,4407230000,440723,4407,티크(Teak)
농수산식품,임산물,제재목,031200,4407250000,440725,4407,다크레드메란티(Dark Red Meranti)ㆍ라이트레드메란티(Light Red Meranti)ㆍ메란티바카우(Meranti Bakau)
농수산식품,임산물,제재목,031200,4407260000,440726,4407,화이트라왕(White Lauan)ㆍ화이트메란티(White Meranti)ㆍ화이트세라야(White Seraya)ㆍ옐로메란티(Yellow Meranti)ㆍ아란(Alan)
농수산식품,임산물,제재목,031200,4407270000,440727,4407,사팰리(Sapelli)
농수산식품,임산물,제재목,031200,4407280000,440728,4407,이로코(Iroko)
농수산식품,임산물,제재목,031200,4407291000,440729,4407,케루잉(Keruing)ㆍ라민(Ramin)ㆍ카풀(Kapur)ㆍ종콩(Jongkong)ㆍ멜바우(Merbau)ㆍ제루통(Jelutong)ㆍ켐파스(Kempas)
농수산식품,임산물,제재목,031200,4407293000,440729,4407,오꾸메(Okoume)ㆍ오베체(Obeche)ㆍ시포(Sipo)ㆍ아까주다푸리케(Acajou d'Afrique)ㆍ마꼬레(Makore)ㆍ티아마(Tiama)ㆍ만소니아(Mansonia)ㆍ이롬바(Ilomba)ㆍ디베토우(Dibetou)ㆍ림바(Limba)ㆍ아조베(Azobe)
농수산식품,임산물,제재목,031200,4407299000,440729,4407,기타
농수산식품,임산물,제재목,031200,4407910000,440791,4407,참나무[코커스(Quercus)속]
농수산식품,임산물,제재목,031200,4407920000,440792,4407,너도밤나무[파구스(Fagus)속]
농수산식품,임산물,제재목,031200,4407930000,440793,4407,단풍나무[아세르(Acer)속]
농수산식품,임산물,제재목,031200,4407940000,440794,4407,체리나무[프루누스(Prunus)속]
농수산식품,임산물,제재목,031200,4407950000,440795,4407,물푸레나무[프라시너스(Fraxinus)속]
농수산식품,임산물,제재목,031200,4407960000,440796,4407,자작나무[베툴라(Betula)속]의 것
농수산식품,임산물,제재목,031200,4407971000,440797,4407,포플러
농수산식품,임산물,제재목,031200,4407972000,440797,4407,사시나무
농수산식품,임산물,제재목,031200,4407991010,440799,4407,자단(rosewood)
농수산식품,임산물,제재목,031200,4407991020,440799,4407,흑단(ebony wood)
농수산식품,임산물,제재목,031200,4407991040,440799,4407,호두나무
농수산식품,임산물,제재목,031200,4407991090,440799,4407,기타
농수산식품,임산물,제재목,031200,4407992000,440799,4407,리그넘 바이티(Lignum vitae)
농수산식품,임산물,제재목,031200,4407993040,440799,4407,느릅나무
농수산식품,임산물,제재목,031200,4407993060,440799,4407,피나무
농수산식품,임산물,제재목,031200,4407994000,440799,4407,오동나무
농수산식품,임산물,제재목,031200,4407999000,440799,4407,기타
농수산식품,임산물,합판,031310,4412101010,441210,4412,두께가 6밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412101020,441210,4412,두께가 6밀리미터 이상인 것
농수산식품,임산물,합판,031310,4412102000,441210,4412,마루판
농수산식품,임산물,합판,031310,4412109010,441210,4412,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것
농수산식품,임산물,합판,031310,4412109090,441210,4412,기타
농수산식품,임산물,합판,031310,4412311000,441231,4412,두께가 3.2밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412312010,441231,4412,적어도 한쪽 외면의 플라이(ply)가 이류의 국내주 제1호의 열대산 목재인 것
농수산식품,임산물,합판,031310,4412312090,441231,4412,기타
농수산식품,임산물,합판,031310,4412313000,441231,4412,두께가 4밀리미터 이상 6밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412314011,441231,4412,적어도 한쪽 외면의 플라이(ply)가 이류의 국내주 제1호의 열대산 목재인 것
농수산식품,임산물,합판,031310,4412314019,441231,4412,기타
농수산식품,임산물,합판,031310,4412314021,441231,4412,적어도 한쪽 외면의 플라이(ply)가 이류의 국내주 제1호의 열대산 목재인 것
농수산식품,임산물,합판,031310,4412314029,441231,4412,기타
농수산식품,임산물,합판,031310,4412315010,441231,4412,적어도 한쪽 외면의 플라이(ply)가 이류의 국내주 제1호의 열대산 목재인 것
농수산식품,임산물,합판,031310,4412315090,441231,4412,기타
농수산식품,임산물,합판,031310,4412316010,441231,4412,적어도 한쪽 외면의 플라이(ply)가 이류의 국내주 제1호의 열대산 목재인 것
농수산식품,임산물,합판,031310,4412316090,441231,4412,기타
농수산식품,임산물,합판,031310,4412317010,441231,4412,적어도 한쪽 외면의 플라이(ply)가 이류의 국내주 제1호의 열대산 목재인 것
농수산식품,임산물,합판,031310,4412317090,441231,4412,기타
농수산식품,임산물,합판,031310,4412331000,441233,4412,두께가 3.2밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412332000,441233,4412,두께가 3.2밀리미터 이상 4밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412333000,441233,4412,두께가 4밀리미터 이상 6밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412334010,441233,4412,두께가 6밀리미터 이상 8밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412334020,441233,4412,두께가 8밀리미터 이상 10밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412335000,441233,4412,두께가 10밀리미터 이상 12밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412336000,441233,4412,두께가 12밀리미터 이상 15밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412337000,441233,4412,두께가 15밀리미터 이상인 것
농수산식품,임산물,합판,031310,4412341000,441234,4412,두께가 3.2밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412342000,441234,4412,두께가 3.2밀리미터 이상 4밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412343000,441234,4412,두께가 4밀리미터 이상 6밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412344010,441234,4412,두께가 6밀리미터 이상 8밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412344020,441234,4412,두께가 8밀리미터 이상 10밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412345000,441234,4412,두께가 10밀리미터 이상 12밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412346000,441234,4412,두께가 12밀리미터 이상 15밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412347000,441234,4412,두께가 15밀리미터 이상인 것
농수산식품,임산물,합판,031310,4412391000,441239,4412,두께가 6밀리미터 미만인 것
농수산식품,임산물,합판,031310,4412399000,441239,4412,기타
농수산식품,임산물,합판,031310,4412911000,441291,4412,합판
농수산식품,임산물,합판,031310,4412919110,441291,4412,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것
농수산식품,임산물,합판,031310,4412919190,441291,4412,기타
농수산식품,임산물,합판,031310,4412919910,441291,4412,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것
농수산식품,임산물,합판,031310,4412919990,441291,4412,기타
농수산식품,임산물,합판,031310,4412921000,441292,4412,합판
농수산식품,임산물,합판,031310,4412929110,441292,4412,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것
농수산식품,임산물,합판,031310,4412929190,441292,4412,기타
농수산식품,임산물,합판,031310,4412929910,441292,4412,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것
농수산식품,임산물,합판,031310,4412929990,441292,4412,기타
농수산식품,임산물,합판,031310,4412991000,441299,4412,합판
농수산식품,임산물,합판,031310,4412999110,441299,4412,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것
농수산식품,임산물,합판,031310,4412999190,441299,4412,기타
농수산식품,임산물,합판,031310,4412999910,441299,4412,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것
농수산식품,임산물,합판,031310,4412999990,441299,4412,기타
농수산식품,임산물,합판,031320,4412411000,441241,4412,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것
농수산식품,임산물,합판,031320,4412419000,441241,4412,기타
농수산식품,임산물,합판,031320,4412421000,441242,4412,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것
농수산식품,임산물,합판,031320,4412429000,441242,4412,기타
농수산식품,임산물,합판,031320,4412491000,441249,4412,각 플라이가 6밀리미터 이하인 시트(sheet)만으로 구성된 것으로서 전체 두께가 6밀리미터 이상인 것
농수산식품,임산물,합판,031320,4412499000,441249,4412,기타
농수산식품,임산물,합판,031320,4412510000,441251,4412,적어도 한쪽 외면의 플라이(ply)가 열대산 목재인 것
농수산식품,임산물,합판,031320,4412520000,441252,4412,기타[적어도 한쪽 외면의 플라이(ply)가 활엽수 목재인 것으로 한정한다]
농수산식품,임산물,합판,031320,4412590000,441259,4412,기타[양쪽 외면의 플라이(ply)가 침엽수 목재인 것으로 한정한다]
농수산식품,임산물,단판,031400,4408106000,440810,4408,적층 목재를 평삭(平削)한 베니어용이나 그 밖에 이와 유사한 적층 목재용
농수산식품,임산물,단판,031400,4408109100,440810,4408,합판 제조용
농수산식품,임산물,단판,031400,4408109200,440810,4408,무늬목
농수산식품,임산물,단판,031400,4408109910,440810,4408,삼나무
농수산식품,임산물,단판,031400,4408109920,440810,4408,미송
농수산식품,임산물,단판,031400,4408109950,440810,4408,낙엽송
농수산식품,임산물,단판,031400,4408109960,440810,4408,가문비나무
농수산식품,임산물,단판,031400,4408109990,440810,4408,기타
농수산식품,임산물,단판,031400,4408313000,440831,4408,적층 목재를 평삭(平削)한 베니어용이나 그 밖에 이와 유사한 적층 목재용
농수산식품,임산물,단판,031400,4408319011,440831,4408,합판 제조용
농수산식품,임산물,단판,031400,4408319012,440831,4408,무늬목
농수산식품,임산물,단판,031400,4408319019,440831,4408,기타
농수산식품,임산물,단판,031400,4408319021,440831,4408,합판 제조용
농수산식품,임산물,단판,031400,4408319022,440831,4408,무늬목
농수산식품,임산물,단판,031400,4408319029,440831,4408,기타
농수산식품,임산물,단판,031400,4408396000,440839,4408,적층 목재를 평삭(平削)한 베니어용이나 그 밖에 이와 유사한 적층 목재용
농수산식품,임산물,단판,031400,4408399011,440839,4408,합판 제조용
농수산식품,임산물,단판,031400,4408399012,440839,4408,무늬목
농수산식품,임산물,단판,031400,4408399019,440839,4408,기타
농수산식품,임산물,단판,031400,4408399021,440839,4408,합판 제조용
농수산식품,임산물,단판,031400,4408399022,440839,4408,무늬목
농수산식품,임산물,단판,031400,4408399029,440839,4408,기타
농수산식품,임산물,단판,031400,4408399031,440839,4408,합판 제조용
농수산식품,임산물,단판,031400,4408399032,440839,4408,무늬목
농수산식품,임산물,단판,031400,4408399039,440839,4408,기타
농수산식품,임산물,단판,031400,4408399041,440839,4408,합판 제조용
농수산식품,임산물,단판,031400,4408399042,440839,4408,무늬목
농수산식품,임산물,단판,031400,4408399049,440839,4408,기타
농수산식품,임산물,단판,031400,4408399051,440839,4408,합판 제조용
농수산식품,임산물,단판,031400,4408399052,440839,4408,무늬목
농수산식품,임산물,단판,031400,4408399059,440839,4408,기타
농수산식품,임산물,단판,031400,4408399091,440839,4408,합판 제조용
농수산식품,임산물,단판,031400,4408399092,440839,4408,무늬목
농수산식품,임산물,단판,031400,4408399099,440839,4408,기타
농수산식품,임산물,단판,031400,4408901000,440890,4408,적층 목재를 평삭(平削)한 베니어용이나 그 밖에 이와 유사한 적층 목재용
농수산식품,임산물,단판,031400,4408909150,440890,4408,합판 제조용
농수산식품,임산물,단판,031400,4408909160,440890,4408,무늬목
농수산식품,임산물,단판,031400,4408909191,440890,4408,자단(Rosewood)
농수산식품,임산물,단판,031400,4408909192,440890,4408,흑단(Ebony wood)
농수산식품,임산물,단판,031400,4408909193,440890,4408,물푸레나무
농수산식품,임산물,단판,031400,4408909194,440890,4408,호두나무
농수산식품,임산물,단판,031400,4408909195,440890,4408,참나무
농수산식품,임산물,단판,031400,4408909199,440890,4408,기타
농수산식품,임산물,단판,031400,4408909210,440890,4408,합판 제조용
농수산식품,임산물,단판,031400,4408909220,440890,4408,무늬목
농수산식품,임산물,단판,031400,4408909290,440890,4408,기타
농수산식품,임산물,단판,031400,4408909370,440890,4408,합판 제조용
농수산식품,임산물,단판,031400,4408909380,440890,4408,무늬목
농수산식품,임산물,단판,031400,4408909391,440890,4408,사시나무
농수산식품,임산물,단판,031400,4408909392,440890,4408,포플러
농수산식품,임산물,단판,031400,4408909393,440890,4408,단풍나무
농수산식품,임산물,단판,031400,4408909394,440890,4408,느릅나무
농수산식품,임산물,단판,031400,4408909395,440890,4408,자작나무
농수산식품,임산물,단판,031400,4408909396,440890,4408,피나무
농수산식품,임산물,단판,031400,4408909410,440890,4408,합판 제조용
농수산식품,임산물,단판,031400,4408909420,440890,4408,무늬목
농수산식품,임산물,단판,031400,4408909490,440890,4408,기타
농수산식품,임산물,단판,031400,4408909910,440890,4408,합판 제조용
농수산식품,임산물,단판,031400,4408909920,440890,4408,무늬목
농수산식품,임산물,단판,031400,4408909990,440890,4408,기타
농수산식품,임산물,섬유판(MDF 등),031500,4411121000,441112,4411,기계적 가공과 표면 피복을 모두 하지 않은 것
농수산식품,임산물,섬유판(MDF 등),031500,4411129000,441112,4411,기타
농수산식품,임산물,섬유판(MDF 등),031500,4411131000,441113,4411,기계적 가공과 표면 피복을 모두 하지 않은 것
농수산식품,임산물,섬유판(MDF 등),031500,4411139000,441113,4411,기타
농수산식품,임산물,섬유판(MDF 등),031500,4411141000,441114,4411,기계적 가공과 표면 피복을 모두 하지 않은 것
농수산식품,임산물,섬유판(MDF 등),031500,4411149010,441114,4411,마루판
농수산식품,임산물,섬유판(MDF 등),031500,4411149090,441114,4411,기타
농수산식품,임산물,섬유판(MDF 등),031500,4411921000,441192,4411,기계적 가공과 표면 피복을 모두 하지 않은 것
농수산식품,임산물,섬유판(MDF 등),031500,4411929010,441192,4411,마루판
농수산식품,임산물,섬유판(MDF 등),031500,4411929090,441192,4411,기타
농수산식품,임산물,섬유판(MDF 등),031500,4411931000,441193,4411,기계적 가공과 표면 피복을 모두 하지 않은 것
농수산식품,임산물,섬유판(MDF 등),031500,4411939010,441193,4411,마루판
농수산식품,임산물,섬유판(MDF 등),031500,4411939090,441193,4411,기타
농수산식품,임산물,섬유판(MDF 등),031500,4411941000,441194,4411,기계적 가공과 표면 피복을 모두 하지 않은 것
농수산식품,임산물,섬유판(MDF 등),031500,4411949000,441194,4411,기타
농수산식품,임산물,파티클보드,031600,4410111000,441011,4410,가공하지 않은 것이나 연마가공 이상으로 가공하지 않은 것
농수산식품,임산물,파티클보드,031600,4410112000,441011,4410,멜라민을 침투한 종이로 표면을 피복한 것
농수산식품,임산물,파티클보드,031600,4410119000,441011,4410,기타
농수산식품,임산물,파티클보드,031600,4410121000,441012,4410,가공하지 않은 것이나 연마가공 이상으로 가공하지 않은 것
농수산식품,임산물,파티클보드,031600,4410129000,441012,4410,기타
농수산식품,임산물,파티클보드,031600,4410191000,441019,4410,웨이퍼보드
농수산식품,임산물,파티클보드,031600,4410199000,441019,4410,기타
농수산식품,임산물,파티클보드,031600,4410900000,441090,4410,기타
농수산식품,임산물,건축용 목제품,031710,4418810000,441881,4418,집성재[글루램(glulam)]
농수산식품,임산물,건축용 목제품,031710,4418820000,441882,4418,직교집성판[씨엘티(CLT)나 엑스-램(X-lam)]
농수산식품,임산물,건축용 목제품,031710,4418830000,441883,4418,아이빔(I beam)
농수산식품,임산물,건축용 목제품,031710,4418890000,441889,4418,기타
농수산식품,임산물,건축용 목제품,031790,4418110000,441811,4418,열대산 목재로 만든 것
농수산식품,임산물,건축용 목제품,031790,4418190000,441819,4418,기타
농수산식품,임산물,건축용 목제품,031790,4418210000,441821,4418,열대산 목재로 만든 것
농수산식품,임산물,건축용 목제품,031790,4418290000,441829,4418,기타
농수산식품,임산물,건축용 목제품,031790,4418300000,441830,4418,기둥과 들보(소호 제4418.81호부터 제4418.89호까지의 물품을 제외한다)
농수산식품,임산물,건축용 목제품,031790,4418400000,441840,4418,콘크리트 구조물 작업용 거푸집널
농수산식품,임산물,건축용 목제품,031790,4418500000,441850,4418,지붕을 이는 판자
농수산식품,임산물,건축용 목제품,031790,4418731000,441873,4418,파케이패널(parquet panel)
농수산식품,임산물,건축용 목제품,031790,4418739000,441873,4418,기타
농수산식품,임산물,건축용 목제품,031790,4418741000,441874,4418,파케이패널(parquet panel)
농수산식품,임산물,건축용 목제품,031790,4418749000,441874,4418,기타
농수산식품,임산물,건축용 목제품,031790,4418751000,441875,4418,파케이패널(parquet panel)
농수산식품,임산물,건축용 목제품,031790,4418759000,441875,4418,기타
농수산식품,임산물,건축용 목제품,031790,4418791000,441879,4418,파케이패널(parquet panel)
농수산식품,임산물,건축용 목제품,031790,4418799000,441879,4418,기타
농수산식품,임산물,건축용 목제품,031790,4418910000,441891,4418,대나무로 만든 것
농수산식품,임산물,건축용 목제품,031790,4418920000,441892,4418,셀룰러우드패널
농수산식품,임산물,건축용 목제품,031790,4418999000,441899,4418,기타
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,031790,9406100000,940610,9406,나무로 만든 것
농수산식품,임산물,기타 목재·임산물,031810,4414100000,441410,4414,열대산 목재로 만든 것
농수산식품,임산물,기타 목재·임산물,031810,4414900000,441490,4414,기타
농수산식품,임산물,목재 식탁·주방용품,031820,4419120000,441912,4419,젓가락
농수산식품,임산물,목재 식탁·주방용품,031820,4419203000,441920,4419,젓가락
농수산식품,임산물,목재 식탁·주방용품,031820,4419903000,441990,4419,젓가락
농수산식품,임산물,목재 식탁·주방용품,031830,4419110000,441911,4419,"빵도마, 도마 및 이와 유사한 판"
