hsk10,official_name,display_name,label_source,item20,middle_category,sub_category,mti6,hs6,hs4,research_large,research_small,research_detail,representative_id,drilldown_name,drilldown_id,classification_status,classification_note
9018197000,환자 감시장치,환자감시장치,research_taxonomy,바이오헬스,의료기기,의료소모품·정형기기,932060,901819,9018,바이오헬스,소모품·정형,환자감시장치,BIO_의료소모품_정형기기,환자감시장치,BIO_9018197000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018198000,기타,기타,research_taxonomy,바이오헬스,의료기기,의료소모품·정형기기,932060,901819,9018,바이오헬스,소모품·정형,기타,BIO_의료소모품_정형기기,기타,BIO_9018198000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018199000,부분품과 부속품,부분품과 부속품,research_taxonomy,바이오헬스,의료기기,의료소모품·정형기기,932060,901819,9018,바이오헬스,소모품·정형,부분품과 부속품,BIO_의료소모품_정형기기,부분품과 부속품,BIO_9018199000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018310000,주사기(바늘이 부착되었는지에 상관없다),주사기,research_taxonomy,바이오헬스,의료기기,의료소모품·정형기기,932060,901831,9018,바이오헬스,소모품·정형,주사기,BIO_의료소모품_정형기기,주사기,BIO_9018310000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018391000,수혈세트와 수액세트,수혈세트와 수액세트,research_taxonomy,바이오헬스,의료기기,의료소모품·정형기기,932060,901839,9018,바이오헬스,소모품·정형,수혈세트와 수액세트,BIO_의료소모품_정형기기,수혈세트와 수액세트,BIO_9018391000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018392000,카테터(catheter),카테터,research_taxonomy,바이오헬스,의료기기,의료소모품·정형기기,932060,901839,9018,바이오헬스,소모품·정형,카테터,BIO_의료소모품_정형기기,카테터,BIO_9018392000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018398000,기타,기타,research_taxonomy,바이오헬스,의료기기,의료소모품·정형기기,932060,901839,9018,바이오헬스,소모품·정형,기타,BIO_의료소모품_정형기기,기타,BIO_9018398000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018399000,부분품과 부속품,부분품과 부속품,research_taxonomy,바이오헬스,의료기기,의료소모품·정형기기,932060,901839,9018,바이오헬스,소모품·정형,부분품과 부속품,BIO_의료소모품_정형기기,부분품과 부속품,BIO_9018399000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9021101000,스크루ㆍ스테이플ㆍ핀과 그 밖에 이와 유사한 것,스크루ㆍ스테이플ㆍ핀과 그 밖에 이와 유사한 것,research_taxonomy,바이오헬스,의료기기,의료소모품·정형기기,932060,902110,9021,바이오헬스,소모품·정형,스크루ㆍ스테이플ㆍ핀과 그 밖에 이와 유사한 것,BIO_의료소모품_정형기기,스크루ㆍ스테이플ㆍ핀과 그 밖에 이와 유사한 것,BIO_9021101000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9021109000,기타,기타,research_taxonomy,바이오헬스,의료기기,의료소모품·정형기기,932060,902110,9021,바이오헬스,소모품·정형,기타,BIO_의료소모품_정형기기,기타,BIO_9021109000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9021310000,인공관절,인공관절,research_taxonomy,바이오헬스,의료기기,의료소모품·정형기기,932060,902131,9021,바이오헬스,소모품·정형,인공관절,BIO_의료소모품_정형기기,인공관절,BIO_9021310000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
2520201000,치과용으로 사용하기 위하여 특별히 하소하거나 미세하게 분쇄한 것,치과용으로 사용하기 위하여 특별히 하소하거나 미세하게 분쇄한 것,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,252020,2520,바이오헬스,기타,치과용으로 사용하기 위하여 특별히 하소하거나 미세하게 분쇄한 것,BIO_기타_의료기기,치과용으로 사용하기 위하여 특별히 하소하거나 미세하게 분쇄한 것,BIO_2520201000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3006101010,살균한 외과용 캣거트(catgut),살균한 외과용 캣거트(catgut),research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,300610,3006,바이오헬스,기타,살균한 외과용 캣거트(catgut),BIO_기타_의료기기,살균한 외과용 캣거트(catgut),BIO_3006101010,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3006101020,살균한 봉합재(살균한 외과용이나 치과용 흡수성 실을 포함한다),살균한 봉합재(살균한 외과용이나 치과용 흡수성 실을 포함한다),research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,300610,3006,바이오헬스,기타,살균한 봉합재(살균한 외과용이나 치과용 흡수성 실을 포함한다),BIO_기타_의료기기,살균한 봉합재(살균한 외과용이나 치과용 흡수성 실을 포함한다),BIO_3006101020,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3006102000,살균한 외과용 수술상처의 봉합용 접착제,살균한 외과용 수술상처의 봉합용 접착제,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,300610,3006,바이오헬스,기타,살균한 외과용 수술상처의 봉합용 접착제,BIO_기타_의료기기,살균한 외과용 수술상처의 봉합용 접착제,BIO_3006102000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3006103000,살균한 라미나리아와 살균한 라미나리아의 텐트,살균한 라미나리아와 살균한 라미나리아의 텐트,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,300610,3006,바이오헬스,기타,살균한 라미나리아와 살균한 라미나리아의 텐트,BIO_기타_의료기기,살균한 라미나리아와 살균한 라미나리아의 텐트,BIO_3006103000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3006104000,살균한 외과용이나 치과용 흡수성 지혈제,살균한 외과용이나 치과용 흡수성 지혈제,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,300610,3006,바이오헬스,기타,살균한 외과용이나 치과용 흡수성 지혈제,BIO_기타_의료기기,살균한 외과용이나 치과용 흡수성 지혈제,BIO_3006104000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3006105010,플라스틱으로 만든 것,플라스틱으로 만든 것,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,300610,3006,바이오헬스,기타,플라스틱으로 만든 것,BIO_기타_의료기기,플라스틱으로 만든 것,BIO_3006105010,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3006105090,기타,기타,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,300610,3006,바이오헬스,기타,기타,BIO_기타_의료기기,기타,BIO_3006105090,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3006401000,치과용 시멘트,치과용 시멘트,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,300640,3006,바이오헬스,기타,치과용 시멘트,BIO_기타_의료기기,치과용 시멘트,BIO_3006401000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3006402000,치과용 충전제,치과용 충전제,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,300640,3006,바이오헬스,기타,치과용 충전제,BIO_기타_의료기기,치과용 충전제,BIO_3006402000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3006403000,뼈 형성용 시멘트,뼈 형성용 시멘트,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,300640,3006,바이오헬스,기타,뼈 형성용 시멘트,BIO_기타_의료기기,뼈 형성용 시멘트,BIO_3006403000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3006500000,구급상자와 구급대,구급상자와 구급대,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,300650,3006,바이오헬스,기타,구급상자와 구급대,BIO_기타_의료기기,구급상자와 구급대,BIO_3006500000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3006910000,장루(腸瘻)용으로 인정되는 기구,장루(腸瘻)용으로 인정되는 기구,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,300691,3006,바이오헬스,기타,장루(腸瘻)용으로 인정되는 기구,BIO_기타_의료기기,장루(腸瘻)용으로 인정되는 기구,BIO_3006910000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3306901000,구강위생용 제품류,구강위생용 제품류,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,330690,3306,바이오헬스,기타,구강위생용 제품류,BIO_기타_의료기기,구강위생용 제품류,BIO_3306901000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3306902000,치과위생용 제품류,치과위생용 제품류,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,330690,3306,바이오헬스,기타,치과위생용 제품류,BIO_기타_의료기기,치과위생용 제품류,BIO_3306902000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3407001000,조형용 페이스트(paste),조형용 페이스트(paste),research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,340700,3407,바이오헬스,기타,조형용 페이스트(paste),BIO_기타_의료기기,조형용 페이스트(paste),BIO_3407001000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3407002000,치과용 왁스나 치과용 인상재료,치과용 왁스나 치과용 인상재료,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,340700,3407,바이오헬스,기타,치과용 왁스나 치과용 인상재료,BIO_기타_의료기기,치과용 왁스나 치과용 인상재료,BIO_3407002000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3407003000,플라스터를 기본 재료로 한 기타 치과용 조제품,플라스터를 기본 재료로 한 기타 치과용 조제품,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,340700,3407,바이오헬스,기타,플라스터를 기본 재료로 한 기타 치과용 조제품,BIO_기타_의료기기,플라스터를 기본 재료로 한 기타 치과용 조제품,BIO_3407003000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3701100000,엑스선용,엑스선용,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,370110,3701,바이오헬스,기타,엑스선용,BIO_기타_의료기기,엑스선용,BIO_3701100000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3702100000,엑스선용,엑스선용,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,370210,3702,바이오헬스,기타,엑스선용,BIO_기타_의료기기,엑스선용,BIO_3702100000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
3824996200,특정요업제품 제조용 조제품(의치 등),특정요업제품 제조용 조제품(의치 등),research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,382499,3824,바이오헬스,기타,특정요업제품 제조용 조제품(의치 등),BIO_기타_의료기기,특정요업제품 제조용 조제품(의치 등),BIO_3824996200,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
4014100000,콘돔,콘돔,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,401410,4014,바이오헬스,기타,콘돔,BIO_기타_의료기기,콘돔,BIO_4014100000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
4014909000,기타,기타,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,401490,4014,바이오헬스,기타,기타,BIO_기타_의료기기,기타,BIO_4014909000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
4015120000,내과용ㆍ외과용ㆍ치과용ㆍ수의과용으로 사용되는 종류의 것,내과용ㆍ외과용ㆍ치과용ㆍ수의과용으로 사용되는 종류의 것,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,401512,4015,바이오헬스,기타,내과용ㆍ외과용ㆍ치과용ㆍ수의과용으로 사용되는 종류의 것,BIO_기타_의료기기,내과용ㆍ외과용ㆍ치과용ㆍ수의과용으로 사용되는 종류의 것,BIO_4015120000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
4015902000,방사선 방호복,방사선 방호복,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,401590,4015,바이오헬스,기타,방사선 방호복,BIO_기타_의료기기,방사선 방호복,BIO_4015902000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
7108131090,기타,기타,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,710813,7108,바이오헬스,기타,기타,BIO_기타_의료기기,기타,BIO_7108131090,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
8418691000,혈액 저장용 냉장고,혈액 저장용 냉장고,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,841869,8418,바이오헬스,기타,혈액 저장용 냉장고,BIO_기타_의료기기,혈액 저장용 냉장고,BIO_8418691000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
8419200000,내과용ㆍ외과용ㆍ실험실용 살균기,내과용ㆍ외과용ㆍ실험실용 살균기,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,841920,8419,바이오헬스,기타,내과용ㆍ외과용ㆍ실험실용 살균기,BIO_기타_의료기기,내과용ㆍ외과용ㆍ실험실용 살균기,BIO_8419200000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
8528591010,의료용으로 특수 제작된 것,의료용으로 특수 제작된 것,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,852859,8528,바이오헬스,기타,의료용으로 특수 제작된 것,BIO_기타_의료기기,의료용으로 특수 제작된 것,BIO_8528591010,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
8528592010,의료용으로 특수 제작된 것,의료용으로 특수 제작된 것,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,852859,8528,바이오헬스,기타,의료용으로 특수 제작된 것,BIO_기타_의료기기,의료용으로 특수 제작된 것,BIO_8528592010,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
8713100000,기계구동식이 아닌 것,기계구동식이 아닌 것,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,871310,8713,바이오헬스,기타,기계구동식이 아닌 것,BIO_기타_의료기기,기계구동식이 아닌 것,BIO_8713100000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
8713900000,기타,기타,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,871390,8713,바이오헬스,기타,기타,BIO_기타_의료기기,기타,BIO_8713900000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
8714200000,신체장애인용 차량의 것,신체장애인용 차량의 것,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,871420,8714,바이오헬스,기타,신체장애인용 차량의 것,BIO_기타_의료기기,신체장애인용 차량의 것,BIO_8714200000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9004901000,시력교정용 안경,시력교정용 안경,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,900490,9004,바이오헬스,기타,시력교정용 안경,BIO_기타_의료기기,시력교정용 안경,BIO_9004901000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9004909000,기타,기타,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,900490,9004,바이오헬스,기타,기타,BIO_기타_의료기기,기타,BIO_9004909000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9006300000,수중촬영용ㆍ공중측량용ㆍ장기(臟器)의 내과나 외과 검사용으로 특별히 설계된 사진기와 법정비교용 사진기,수중촬영용ㆍ공중측량용ㆍ장기(臟器)의 내과나 외과 검사용으로 특별히 설계된 사진기와 법정비교용 사진기,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,900630,9006,바이오헬스,기타,수중촬영용ㆍ공중측량용ㆍ장기(臟器)의 내과나 외과 검사용으로 특별히 설계된 사진기와 법정비교용 사진기,BIO_기타_의료기기,수중촬영용ㆍ공중측량용ㆍ장기(臟器)의 내과나 외과 검사용으로 특별히 설계된 사진기와 법정비교용 사진기,BIO_9006300000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018111000,심전계,심전계,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901811,9018,바이오헬스,기타,심전계,BIO_기타_의료기기,심전계,BIO_9018111000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018119000,부분품과 부속품,부분품과 부속품,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901811,9018,바이오헬스,기타,부분품과 부속품,BIO_기타_의료기기,부분품과 부속품,BIO_9018119000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018140000,신티그래픽(scintigraphic)식 진단기기,신티그래픽(scintigraphic)식 진단기기,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901814,9018,바이오헬스,기타,신티그래픽(scintigraphic)식 진단기기,BIO_기타_의료기기,신티그래픽(scintigraphic)식 진단기기,BIO_9018140000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018321000,주사침,주사침,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901832,9018,바이오헬스,기타,주사침,BIO_기타_의료기기,주사침,BIO_9018321000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018322000,봉합침,봉합침,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901832,9018,바이오헬스,기타,봉합침,BIO_기타_의료기기,봉합침,BIO_9018322000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018329000,기타,기타,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901832,9018,바이오헬스,기타,기타,BIO_기타_의료기기,기타,BIO_9018329000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018411000,치과용 드릴 엔진,치과용 드릴 엔진,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901841,9018,바이오헬스,기타,치과용 드릴 엔진,BIO_기타_의료기기,치과용 드릴 엔진,BIO_9018411000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018419000,부분품과 부속품,부분품과 부속품,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901841,9018,바이오헬스,기타,부분품과 부속품,BIO_기타_의료기기,부분품과 부속품,BIO_9018419000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018501010,레이저 작동식 기기,레이저 작동식 기기,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901850,9018,바이오헬스,기타,레이저 작동식 기기,BIO_기타_의료기기,레이저 작동식 기기,BIO_9018501010,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018501090,기타,기타,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901850,9018,바이오헬스,기타,기타,BIO_기타_의료기기,기타,BIO_9018501090,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9018509000,부분품과 부속품,부분품과 부속품,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901850,9018,바이오헬스,기타,부분품과 부속품,BIO_기타_의료기기,부분품과 부속품,BIO_9018509000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9019101000,기계요법용 기기,기계요법용 기기,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901910,9019,바이오헬스,기타,기계요법용 기기,BIO_기타_의료기기,기계요법용 기기,BIO_9019101000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9019103000,심리학적 적성검사용 기기,심리학적 적성검사용 기기,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901910,9019,바이오헬스,기타,심리학적 적성검사용 기기,BIO_기타_의료기기,심리학적 적성검사용 기기,BIO_9019103000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9019109000,부분품과 부속품,부분품과 부속품,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901910,9019,바이오헬스,기타,부분품과 부속품,BIO_기타_의료기기,부분품과 부속품,BIO_9019109000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9019202000,산소 흡입기,산소 흡입기,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901920,9019,바이오헬스,기타,산소 흡입기,BIO_기타_의료기기,산소 흡입기,BIO_9019202000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9019203000,에어로졸 치료기,에어로졸 치료기,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901920,9019,바이오헬스,기타,에어로졸 치료기,BIO_기타_의료기기,에어로졸 치료기,BIO_9019203000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9019204000,인공호흡기,인공호흡기,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901920,9019,바이오헬스,기타,인공호흡기,BIO_기타_의료기기,인공호흡기,BIO_9019204000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9019208000,기타,기타,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901920,9019,바이오헬스,기타,기타,BIO_기타_의료기기,기타,BIO_9019208000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9019209000,부분품과 부속품,부분품과 부속품,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,901920,9019,바이오헬스,기타,부분품과 부속품,BIO_기타_의료기기,부분품과 부속품,BIO_9019209000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9020001000,가스마스크,가스마스크,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,902000,9020,바이오헬스,기타,가스마스크,BIO_기타_의료기기,가스마스크,BIO_9020001000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9020008000,그 밖의 호흡용 기기,그 밖의 호흡용 기기,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,902000,9020,바이오헬스,기타,그 밖의 호흡용 기기,BIO_기타_의료기기,그 밖의 호흡용 기기,BIO_9020008000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
9020009000,부분품과 부속품,부분품과 부속품,research_taxonomy,바이오헬스,의료기기,기타 의료기기,932090,902000,9020,바이오헬스,기타,부분품과 부속품,BIO_기타_의료기기,부분품과 부속품,BIO_9020009000,업계기준 검토,KHIDI의 의약품·의료기기 구분과 실제 수출 분석에서 쓰는 바이오의약품·백신·체외진단·치과·영상진단 세부군을 반영.
